horse,horseLabel,mother,motherLabel,father,fatherLabel,birthyear,deathyear,genderLabel
http://www.wikidata.org/entity/Q7979423,Weekend Hussler,,,,,2004,,male organism
http://www.wikidata.org/entity/Q7979441,Weekend Surprise,http://www.wikidata.org/entity/Q61989054,Lassie Dear,http://www.wikidata.org/entity/Q1151926,Secretariat,1980,,female organism
http://www.wikidata.org/entity/Q7981079,Well Armed,,,http://www.wikidata.org/entity/Q11318930,Tiznow,2003,,male organism
http://www.wikidata.org/entity/Q7981082,Well Chief,,,,,1999,,
http://www.wikidata.org/entity/Q798167,Devil Diver,,,,,1939,1961,male organism
http://www.wikidata.org/entity/Q7982925,Wenona Girl,,,http://www.wikidata.org/entity/Q8002454,Wilkes,1957,,female organism
http://www.wikidata.org/entity/Q79839641,Vacation,,,,,2017,,male organism
http://www.wikidata.org/entity/Q79839793,シングンマイケル,,,,,2014,,male organism
http://www.wikidata.org/entity/Q79839898,Liliside,,,,,,,female organism
http://www.wikidata.org/entity/Q7984352,West Australian,http://www.wikidata.org/entity/Q61993594,Mowerina,http://www.wikidata.org/entity/Q61987506,Melbourne,1850,,male organism
http://www.wikidata.org/entity/Q7986675,West Tip,,,,,1977,,
http://www.wikidata.org/entity/Q7988566,Westerner,,,http://www.wikidata.org/entity/Q1005468,Danehill,1999,,male organism
http://www.wikidata.org/entity/Q7990930,What A Nuisance,,,,,1978,,
http://www.wikidata.org/entity/Q7990932,What A Summer,,,http://www.wikidata.org/entity/Q7637461,Summer Tan,1973,,female organism
http://www.wikidata.org/entity/Q7991549,What a Treat,,,http://www.wikidata.org/entity/Q7851301,Tudor Minstrel,1962,,female organism
http://www.wikidata.org/entity/Q7992029,Wheel of Fortune,http://www.wikidata.org/entity/Q87758099,Queen Bertha,http://www.wikidata.org/entity/Q64011858,Adventurer,1876,,female organism
http://www.wikidata.org/entity/Q7993661,Whimsical,,,,,1903,,female organism
http://www.wikidata.org/entity/Q7993793,Whirlaway,,,http://www.wikidata.org/entity/Q4926043,Blenheim,1938,,male organism
http://www.wikidata.org/entity/Q7993841,Whisk Broom II,,,http://www.wikidata.org/entity/Q4975349,Broomstick,1907,,male organism
http://www.wikidata.org/entity/Q7993846,Whisker,http://www.wikidata.org/entity/Q7162558,Penelope,http://www.wikidata.org/entity/Q7975736,Waxy,1812,,male organism
http://www.wikidata.org/entity/Q7993849,Whiskery,,,http://www.wikidata.org/entity/Q7993841,Whisk Broom II,1924,,male organism
http://www.wikidata.org/entity/Q7995398,White Skies,,,,,1949,,male organism
http://www.wikidata.org/entity/Q7998143,Wichita Lineman,,,http://www.wikidata.org/entity/Q6411125,King's Theatre,2001,,
http://www.wikidata.org/entity/Q7998584,Wide Country,,,,,1988,,female organism
http://www.wikidata.org/entity/Q8000486,Wild Again,,,http://www.wikidata.org/entity/Q11282173,Icecapade,1980,,male organism
http://www.wikidata.org/entity/Q8000606,Wild Dayrell,http://www.wikidata.org/entity/Q61987451,Ellen Middleton,http://www.wikidata.org/entity/Q61987448,Ion,1852,,male organism
http://www.wikidata.org/entity/Q8000610,Wild Desert,,,,,2002,,male organism
http://www.wikidata.org/entity/Q8001160,Wilderness Song,,,http://www.wikidata.org/entity/Q8000486,Wild Again,1988,,female organism
http://www.wikidata.org/entity/Q8002454,Wilkes,,,http://www.wikidata.org/entity/Q5178255,Court Martial,1952,,male organism
http://www.wikidata.org/entity/Q8003889,William,,,,,1811,,male organism
http://www.wikidata.org/entity/Q80117205,Stepping Spaceboy,,,,,2013,,male organism
http://www.wikidata.org/entity/Q8020926,William the Third,http://www.wikidata.org/entity/Q61997085,Gravity,http://www.wikidata.org/entity/Q280168,St. Simon,1898,,male organism
http://www.wikidata.org/entity/Q8021928,Willie the Kid,,,,,1937,,male organism
http://www.wikidata.org/entity/Q8022490,Willsford,,,,,1983,,
http://www.wikidata.org/entity/Q8023468,Wilwyn,,,http://www.wikidata.org/entity/Q61985849,Pink Flower,1948,,male organism
http://www.wikidata.org/entity/Q8023568,Wimpy P-1,,,,,,,
http://www.wikidata.org/entity/Q8023623,Win City,,,,,1998,,
http://www.wikidata.org/entity/Q8023698,Wince,,,http://www.wikidata.org/entity/Q7448538,Selkirk,1996,,female organism
http://www.wikidata.org/entity/Q8024151,Windfall II,,,,,,,
http://www.wikidata.org/entity/Q8024160,Windfields,,,http://www.wikidata.org/entity/Q4997956,Bunty Lawless,1943,,male organism
http://www.wikidata.org/entity/Q8024513,Windsong's Legacy,,,,,2001,2008,male organism
http://www.wikidata.org/entity/Q8024824,Windy City,,,http://www.wikidata.org/entity/Q61997313,Wyndham,1949,,male organism
http://www.wikidata.org/entity/Q8025083,Wing Commander,,,,,,,male organism
http://www.wikidata.org/entity/Q8025476,Winkipop,,,http://www.wikidata.org/entity/Q8020926,William the Third,1907,,female organism
http://www.wikidata.org/entity/Q8025695,Winning Colors,http://www.wikidata.org/entity/Q63970119,All Rainbows,http://www.wikidata.org/entity/Q5044188,Caro,1985,2008,female organism
http://www.wikidata.org/entity/Q8025977,Winsome Andante,,,,,,,
http://www.wikidata.org/entity/Q8026030,Winston,,,,,,,male organism
http://www.wikidata.org/entity/Q8026175,Winter's Tale,,,http://www.wikidata.org/entity/Q4801503,Arts and Letters,1976,,
http://www.wikidata.org/entity/Q8026277,Winter Memories,,,http://www.wikidata.org/entity/Q5351892,El Prado,2008,,female organism
http://www.wikidata.org/entity/Q8026462,Wintergreen,,,,,1906,1914,male organism
http://www.wikidata.org/entity/Q8027446,Wise Dan,,,,,2007,,male organism
http://www.wikidata.org/entity/Q8027625,Wishing Well,,,,,1975,,female organism
http://www.wikidata.org/entity/Q8027754,Wistful,,,,,1946,,female organism
http://www.wikidata.org/entity/Q8027837,Witch Elm,,,http://www.wikidata.org/entity/Q15698244,Orme,1904,,female organism
http://www.wikidata.org/entity/Q8027950,Witez II,,,,,,,male organism
http://www.wikidata.org/entity/Q8027965,With Approval,,,http://www.wikidata.org/entity/Q5044188,Caro,1986,2010,male organism
http://www.wikidata.org/entity/Q8028074,With a City,,,,,2003,2006,male organism
http://www.wikidata.org/entity/Q8028730,Wizard,,,http://www.wikidata.org/entity/Q7563356,Sorcerer,1806,,male organism
http://www.wikidata.org/entity/Q8030381,Wollow,,,,,1973,,male organism
http://www.wikidata.org/entity/Q8031772,Wonder Where,,,,,1956,,female organism
http://www.wikidata.org/entity/Q8033082,Woodman,,,http://www.wikidata.org/entity/Q1104649,Mr. Prospector,1983,,male organism
http://www.wikidata.org/entity/Q8035020,Workman,,,,,1930,,
http://www.wikidata.org/entity/Q8037153,Worth,,,,,1909,,male organism
http://www.wikidata.org/entity/Q803911,Bairactar,,,,,1813,,male organism
http://www.wikidata.org/entity/Q8043384,Xcellent,,,http://www.wikidata.org/entity/Q7165242,Pentire,2001,,male organism
http://www.wikidata.org/entity/Q8045046,Xtra Heat,,,,,1998,,female organism
http://www.wikidata.org/entity/Q8046719,Yagli,,,,,1993,,male organism
http://www.wikidata.org/entity/Q8046881,Yahoo,,,,,1981,,
http://www.wikidata.org/entity/Q8048726,Yankee Affair,,,,,1982,,male organism
http://www.wikidata.org/entity/Q8051016,Yeats,,,http://www.wikidata.org/entity/Q1104636,Sadler's Wells,2001,,male organism
http://www.wikidata.org/entity/Q8054147,Yo Tambien,,,,,1889,,female organism
http://www.wikidata.org/entity/Q8058087,Young Eclipse,http://www.wikidata.org/entity/Q62016569,Juno,http://www.wikidata.org/entity/Q1203752,Eclipse,1778,,male organism
http://www.wikidata.org/entity/Q8058135,Young Giantess,http://www.wikidata.org/entity/Q61994027,Giantess,http://www.wikidata.org/entity/Q3028711,Diomed,1790,,female organism
http://www.wikidata.org/entity/Q8058313,Young Mouse,,,,,1826,,female organism
http://www.wikidata.org/entity/Q8058382,Young Quinn,,,,,1969,,
http://www.wikidata.org/entity/Q8058830,Your Host,,,http://www.wikidata.org/entity/Q4725645,Alibhai,1947,1961,male organism
http://www.wikidata.org/entity/Q8058867,Your Majesty,http://www.wikidata.org/entity/Q63980379,Yours,http://www.wikidata.org/entity/Q7170362,Persimmon,1905,,male organism
http://www.wikidata.org/entity/Q8059150,Youth,,,http://www.wikidata.org/entity/Q4674229,Ack Ack,1973,,male organism
http://www.wikidata.org/entity/Q8063464,Zabeel,,,http://www.wikidata.org/entity/Q7529337,Sir Tristram,1986,2015,male organism
http://www.wikidata.org/entity/Q8064298,Zafonic,,,http://www.wikidata.org/entity/Q5581608,Gone West,1990,,male organism
http://www.wikidata.org/entity/Q8065632,Zamazaan,,,http://www.wikidata.org/entity/Q5419348,Exbury,1965,,male organism
http://www.wikidata.org/entity/Q8065661,Zambezi Sun,,,http://www.wikidata.org/entity/Q11317458,Dansili,2004,,male organism
http://www.wikidata.org/entity/Q8065995,Zan Parr Bar,,,,,,,
http://www.wikidata.org/entity/Q8066638,Zarathustra,,,http://www.wikidata.org/entity/Q21996664,Persian Gulf,1951,1967,male organism
http://www.wikidata.org/entity/Q8066817,Zarkandar,,,http://www.wikidata.org/entity/Q4832218,Azamour,2007,,
http://www.wikidata.org/entity/Q8068179,Zeal,,,,,1818,,female organism
http://www.wikidata.org/entity/Q8069027,Zenda,,,,,1999,,female organism
http://www.wikidata.org/entity/Q8069153,Zenno Rob Roy,,,http://www.wikidata.org/entity/Q180387,Sunday Silence,2000,2022,male organism
http://www.wikidata.org/entity/Q8069227,Zensational,,,http://www.wikidata.org/entity/Q7882432,Unbridled's Song,2006,,male organism
http://www.wikidata.org/entity/Q8069847,Zev,,,http://www.wikidata.org/entity/Q7733993,The Finn,1920,1943,male organism
http://www.wikidata.org/entity/Q8071945,Zilzal,,,http://www.wikidata.org/entity/Q3346473,Nureyev,1986,,male organism
http://www.wikidata.org/entity/Q8072268,Zinc,,,,,1820,,female organism
http://www.wikidata.org/entity/Q8072443,Zino,,,,,1979,,male organism
http://www.wikidata.org/entity/Q8072662,Zipping,,,,,2001,,
http://www.wikidata.org/entity/Q8072668,Zippo Pat Bars,,,http://www.wikidata.org/entity/Q7797337,Three Bars,1964,,male organism
http://www.wikidata.org/entity/Q8072669,Zippo Pine Bar,,,http://www.wikidata.org/entity/Q8072668,Zippo Pat Bars,1969,,
http://www.wikidata.org/entity/Q8072679,Zippy Chippy,,,,,1991,2022,male organism
http://www.wikidata.org/entity/Q8073251,Zoe,,,http://www.wikidata.org/entity/Q7105216,Orville,1825,,female organism
http://www.wikidata.org/entity/Q8073349,Zoffany,,,,,1980,,male organism
http://www.wikidata.org/entity/Q8073875,Zonda,,,http://www.wikidata.org/entity/Q8063464,Zabeel,1994,,
http://www.wikidata.org/entity/Q8075163,Zuljanah,,,,,,,
http://www.wikidata.org/entity/Q81274384,Crevalcore,,,,,1953,,male organism
http://www.wikidata.org/entity/Q813454,Beauty,,,,,,,male organism
http://www.wikidata.org/entity/Q81778247,クワイトファイン,,,,,,,male organism
http://www.wikidata.org/entity/Q81778274,リンデンニシキ,,,,,,,female organism
http://www.wikidata.org/entity/Q81778286,キングオブザロード,,,,,,,male organism
http://www.wikidata.org/entity/Q8184898,Cockfighter,,,,,1796,,male organism
http://www.wikidata.org/entity/Q82037303,Storm the Court,,,,,2017,,male organism
http://www.wikidata.org/entity/Q8251165,Botafogo,,,,,1914,,
http://www.wikidata.org/entity/Q83178891,Bilibili,,,,,2011,,male organism
http://www.wikidata.org/entity/Q83671678,Smile Kana,,,,,2017,,female organism
http://www.wikidata.org/entity/Q83671753,Sanctuaire,,,,,2017,,female organism
http://www.wikidata.org/entity/Q83672219,Frontier Queen,,,,,2013,,female organism
http://www.wikidata.org/entity/Q83672336,Mask Zorro,,,,,2011,,male organism
http://www.wikidata.org/entity/Q83672899,Soaring,,,http://www.wikidata.org/entity/Q7653826,Swaps,1960,,female organism
http://www.wikidata.org/entity/Q83673023,Portage,,,,,,,female organism
http://www.wikidata.org/entity/Q83673149,Dantsu Prius,,,,,2013,,male organism
http://www.wikidata.org/entity/Q83673260,Crystal Black,,,http://www.wikidata.org/entity/Q11296691,Kizuna,2017,,male organism
http://www.wikidata.org/entity/Q83673355,ホクショウマサル,,,,,,,male organism
http://www.wikidata.org/entity/Q837107,Silent Witness,,,,,1999,,male organism
http://www.wikidata.org/entity/Q838806,Indigenous,,,http://www.wikidata.org/entity/Q6766369,Marju,1993,,male organism
http://www.wikidata.org/entity/Q839098,Salinero,,,,,1994,2022,male organism
http://www.wikidata.org/entity/Q84411822,Mucho Gusto,,,,,2016,,male organism
http://www.wikidata.org/entity/Q84492406,Flèche Rouge,http://www.wikidata.org/entity/Q123502458,Utopie Rouge II,http://www.wikidata.org/entity/Q21427740,Papillon Rouge,1993,,female organism
http://www.wikidata.org/entity/Q84576274,Air Armas,,,,,2015,,male organism
http://www.wikidata.org/entity/Q84576275,Belle Rose,,,,,,,female organism
http://www.wikidata.org/entity/Q84576276,Meiner Milano,,,,,2010,,male organism
http://www.wikidata.org/entity/Q84576277,Biche,,,,,2013,,female organism
http://www.wikidata.org/entity/Q84576278,Mogiana Flavor,,,,,2015,,male organism
http://www.wikidata.org/entity/Q84600880,Oh d'Éole,,,http://www.wikidata.org/entity/Q3192701,Kannan,2002,,female organism
http://www.wikidata.org/entity/Q84705384,Harran Boko,,,,,2014,,
http://www.wikidata.org/entity/Q84757408,Davidson du Pont,,,,,2013,,
http://www.wikidata.org/entity/Q85609862,Trapeze Artist,,,,,,,
http://www.wikidata.org/entity/Q85706687,Junipérus,,,,,1975,,male organism
http://www.wikidata.org/entity/Q85713267,Tabriz (cheval),,,,,1963,,
http://www.wikidata.org/entity/Q85740787,Alizee,,,,,,,female organism
http://www.wikidata.org/entity/Q85741282,Ammon Ra,,,,,,,male organism
http://www.wikidata.org/entity/Q85742535,Aptitude,,,,,1997,,male organism
http://www.wikidata.org/entity/Q85743048,Army Mule,,,,,,,male organism
http://www.wikidata.org/entity/Q85745670,Bast,,,,,,,female organism
http://www.wikidata.org/entity/Q85746456,Bellamy Road,,,,,2002,,male organism
http://www.wikidata.org/entity/Q85747151,Bigger Picture,,,,,,,male organism
http://www.wikidata.org/entity/Q85747889,Blue Prize,,,,,,,female organism
http://www.wikidata.org/entity/Q85748240,Booker,,,,,,,female organism
http://www.wikidata.org/entity/Q85750996,Catholic Boy,,,,,,,male organism
http://www.wikidata.org/entity/Q85752215,Chorist,,,,,,,female organism
http://www.wikidata.org/entity/Q85754141,Coronet,,,,,,,female organism
http://www.wikidata.org/entity/Q85757775,Dual Pep,,,,,,,male organism
http://www.wikidata.org/entity/Q85758745,Eight Rings,,,,,,,male organism
http://www.wikidata.org/entity/Q85760086,Exogenous,,,,,,,female organism
http://www.wikidata.org/entity/Q85761995,Freckles Playboy,,,,,,,male organism
http://www.wikidata.org/entity/Q85763361,Ghaiyyath,,,,,,,male organism
http://www.wikidata.org/entity/Q85763473,Gift Box,,,,,,,male organism
http://www.wikidata.org/entity/Q85763646,Glass Slippers,,,,,,,female organism
http://www.wikidata.org/entity/Q85765025,Gytrash,,,,,,,male organism
http://www.wikidata.org/entity/Q85765718,Happy Clapper,,,,,,,male organism
http://www.wikidata.org/entity/Q85765772,Harlem,,,,,,,male organism
http://www.wikidata.org/entity/Q85766052,Heart to Heart,,,,,,,male organism
http://www.wikidata.org/entity/Q85766438,Hey Doc,,,,,,,male organism
http://www.wikidata.org/entity/Q85766583,Hillstar,,,,,,,male organism
http://www.wikidata.org/entity/Q85769140,In Her Time,,,,,,,female organism
http://www.wikidata.org/entity/Q85770261,It Tiz Well,,,,,,,female organism
http://www.wikidata.org/entity/Q85770403,Jabot,,,,,,,female organism
http://www.wikidata.org/entity/Q85773428,Kameko,,,,,,,male organism
http://www.wikidata.org/entity/Q85782422,Love,,,http://www.wikidata.org/entity/Q3094737,Galileo,,,female organism
http://www.wikidata.org/entity/Q85783717,Manuel,,,,,2013,2020,male organism
http://www.wikidata.org/entity/Q85783901,Marion’s Girl,,,,,,,female organism
http://www.wikidata.org/entity/Q85784871,Melody Belle,,,,,,,female organism
http://www.wikidata.org/entity/Q85785557,Millisle,,,,,,,female organism
http://www.wikidata.org/entity/Q85785949,Mitole,,,,,,,male organism
http://www.wikidata.org/entity/Q85786451,Mother Goose,,,,,,,male organism
http://www.wikidata.org/entity/Q85787396,Mystic Journey,,,,,,,female organism
http://www.wikidata.org/entity/Q85787675,Nakeeta Jane,,,,,,,female organism
http://www.wikidata.org/entity/Q85788032,Nature Strip,,,,,,,male organism
http://www.wikidata.org/entity/Q85789769,Northern River,,,,,2008,,male organism
http://www.wikidata.org/entity/Q85790518,Old Persian,,,,,,,male organism
http://www.wikidata.org/entity/Q85793171,Phoenix of Spain,,,,,,,male organism
http://www.wikidata.org/entity/Q85793298,Pierata,,,,,,,male organism
http://www.wikidata.org/entity/Q85793307,Pierro,,,,,,,male organism
http://www.wikidata.org/entity/Q85794514,Prince Foote,,,,,,,male organism
http://www.wikidata.org/entity/Q85797020,Rhett Butler,,,http://www.wikidata.org/entity/Q3094737,Galileo,,,male organism
http://www.wikidata.org/entity/Q85797792,Romanised,,,,,,,male organism
http://www.wikidata.org/entity/Q85800112,Search For A Song,,,http://www.wikidata.org/entity/Q3094737,Galileo,,,male organism
http://www.wikidata.org/entity/Q85800382,Separationofpowers,,,,,,,female organism
http://www.wikidata.org/entity/Q85801185,Silver Max,,,,,,,male organism
http://www.wikidata.org/entity/Q85801186,Silver Medallion,,,,,,,male organism
http://www.wikidata.org/entity/Q85803195,Star Plaudit,,,,,,,male organism
http://www.wikidata.org/entity/Q85803723,Street Band,,,,,,,female organism
http://www.wikidata.org/entity/Q85804133,Sunlight,,,,,,,female organism
http://www.wikidata.org/entity/Q85804875,Tacitus,http://www.wikidata.org/entity/Q18391576,Close Hatches,http://www.wikidata.org/entity/Q16953076,Tapit,2016,,male organism
http://www.wikidata.org/entity/Q85805413,Technician,,,,,,,male organism
http://www.wikidata.org/entity/Q85809853,Tiz the Law,,,,,2017,,male organism
http://www.wikidata.org/entity/Q85810628,Trekking,,,,,,,male organism
http://www.wikidata.org/entity/Q85811382,Tyrant,,,,,,,male organism
http://www.wikidata.org/entity/Q85811968,Unfortunately,,,,,,,male organism
http://www.wikidata.org/entity/Q85812965,Veracious,,,,,,,female organism
http://www.wikidata.org/entity/Q85814552,Watch Me,,,,,,,female organism
http://www.wikidata.org/entity/Q85815339,Whichone,,,,,,,male organism
http://www.wikidata.org/entity/Q85815487,Wicked Whisper,,,,,,,female organism
http://www.wikidata.org/entity/Q85816274,World of Trouble,,,,,,,male organism
http://www.wikidata.org/entity/Q85816699,Yes Yes Yes,,,,,,,male organism
